#{"t_start": 1780075705.802106, "env_id": "CartPole-v1"}
r,l,t
13.0,13,3.147528
15.0,15,3.159089
22.0,22,3.176021
87.0,87,3.242413
54.0,54,3.28331
14.0,14,3.29422
26.0,26,3.314322
28.0,28,3.335841
24.0,24,3.354185
37.0,37,3.382365
13.0,13,3.39222
52.0,52,3.431824
17.0,17,3.44479
46.0,46,3.480165
42.0,42,3.511915
34.0,34,3.537987
39.0,39,3.567664
41.0,41,3.59871
22.0,22,3.615556
50.0,50,3.65414
55.0,55,3.696105
29.0,29,3.718168
26.0,26,3.738118
14.0,14,3.748803
18.0,18,3.762769
51.0,51,3.802207
113.0,113,3.889029
21.0,21,3.905205
59.0,59,3.950129
33.0,33,3.975513
12.0,12,3.984619
23.0,23,4.002411
12.0,12,4.011668
17.0,17,4.024702
53.0,53,4.065078
21.0,21,4.081349
17.0,17,4.09427
14.0,14,4.105157
28.0,28,4.126491
19.0,19,4.141013
17.0,17,4.153916
20.0,20,4.169135
9.0,9,4.176077
31.0,31,4.199543
17.0,17,4.212685
18.0,18,4.226377
35.0,35,4.252853
13.0,13,4.262706
46.0,46,4.297906
34.0,34,4.323919
20.0,20,4.339326
30.0,30,4.362307
61.0,61,4.408934
52.0,52,4.449025
26.0,26,4.469572
27.0,27,5.782125
48.0,48,5.801653
27.0,27,5.812869
63.0,63,5.834471
17.0,17,5.8402
47.0,47,5.856522
57.0,57,5.876146
14.0,14,5.881029
61.0,61,5.902183
28.0,28,5.912512
13.0,13,5.917248
30.0,30,5.928698
34.0,34,5.941106
22.0,22,5.948483
27.0,27,5.958363
31.0,31,5.968949
61.0,61,5.991751
16.0,16,5.996927
105.0,105,6.034438
32.0,32,6.047493
15.0,15,6.052772
48.0,48,6.070248
18.0,18,6.076472
14.0,14,6.081208
35.0,35,6.093327
21.0,21,6.100834
58.0,58,6.121787
16.0,16,6.127356
13.0,13,6.132199
28.0,28,6.142084
37.0,37,6.156019
16.0,16,6.161429
37.0,37,6.175311
18.0,18,6.181775
55.0,55,6.202277
88.0,88,6.233356
33.0,33,6.244952
45.0,45,6.261965
17.0,17,6.267572
20.0,20,6.27482
34.0,34,6.286405
14.0,14,6.291401
81.0,81,6.320843
30.0,30,6.331196
49.0,49,6.347992
44.0,44,6.363664
58.0,58,6.383732
29.0,29,6.393918
84.0,84,6.422833
32.0,32,6.4333
16.0,16,6.439171
16.0,16,6.444289
14.0,14,6.448879
24.0,24,6.45754
24.0,24,6.465689
39.0,39,6.47908
38.0,38,6.492119
21.0,21,6.498863
30.0,30,7.772744
200.0,200,7.841181
80.0,80,7.869216
70.0,70,7.893383
49.0,49,7.910803
21.0,21,7.918045
32.0,32,7.929622
77.0,77,7.960775
24.0,24,7.969476
21.0,21,7.976785
37.0,37,7.989183
63.0,63,8.009724
19.0,19,8.016169
129.0,129,8.059296
57.0,57,8.078768
18.0,18,8.084663
74.0,74,8.109571
67.0,67,8.13183
15.0,15,8.137232
79.0,79,8.163754
132.0,132,8.210499
41.0,41,8.225034
131.0,131,8.269631
98.0,98,8.303398
149.0,149,8.354022
64.0,64,8.37529
142.0,142,8.423142
99.0,99,8.456584
132.0,132,9.877859
179.0,179,9.939322
49.0,49,9.955735
203.0,203,10.024243
98.0,98,10.057527
27.0,27,10.066926
109.0,109,10.10484
57.0,57,10.12428
203.0,203,10.193879
127.0,127,10.237245
105.0,105,10.273446
57.0,57,10.292623
79.0,79,10.320949
148.0,148,10.37619
119.0,119,10.416473
86.0,86,10.445962
164.0,164,10.50044
67.0,67,10.52371
99.0,99,11.916063
186.0,186,11.980146
127.0,127,12.02373
154.0,154,12.074617
179.0,179,12.13406
64.0,64,12.156151
20.0,20,12.162507
202.0,202,12.229012
81.0,81,12.254864
299.0,299,12.359362
106.0,106,12.394031
172.0,172,12.452175
140.0,140,12.49899
161.0,161,12.554157
154.0,154,12.606858
191.0,191,14.02151
228.0,228,14.190569
159.0,159,14.308099
148.0,148,14.417498
228.0,228,14.585472
270.0,270,14.784215
339.0,339,15.033836
329.0,329,15.275894
178.0,178,16.658654
404.0,404,16.800048
424.0,424,16.955293
288.0,288,17.056013
357.0,357,17.176396
193.0,193,17.247361
373.0,373,18.502491
349.0,349,18.620481
252.0,252,18.712262
228.0,228,18.790516
436.0,436,18.948506
480.0,480,19.10446
436.0,436,20.346394
500.0,500,20.510141
500.0,500,20.674321
500.0,500,20.837784
500.0,500,22.177433
500.0,500,22.416894
500.0,500,22.603652
500.0,500,22.779238
500.0,500,24.093865
500.0,500,24.273065
500.0,500,24.438574
500.0,500,24.597669
500.0,500,27.106179
500.0,500,27.478652
500.0,500,27.851244
500.0,500,28.22276
500.0,500,28.592684
500.0,500,30.407588
500.0,500,30.774968
500.0,500,31.17191
500.0,500,31.53971
500.0,500,32.93599
500.0,500,33.101364
500.0,500,33.268176
500.0,500,33.433194
500.0,500,34.713518
500.0,500,34.898175
500.0,500,35.073855
500.0,500,35.249381
500.0,500,37.687902
500.0,500,37.896675
500.0,500,38.100948
500.0,500,38.304884
500.0,500,39.809767
500.0,500,39.973083
500.0,500,40.135199
500.0,500,40.297125
500.0,500,41.725874
500.0,500,41.888174
500.0,500,42.049415
500.0,500,42.210233
500.0,500,43.433974
500.0,500,43.629247
500.0,500,43.790658
500.0,500,43.954056
500.0,500,45.244246
500.0,500,45.518592
500.0,500,45.89133
500.0,500,46.260555
500.0,500,47.737666
500.0,500,47.90325
500.0,500,48.077311
500.0,500,48.247462
500.0,500,49.930592
500.0,500,50.298705
500.0,500,50.664418
500.0,500,51.031168
500.0,500,51.398043
500.0,500,53.396432
500.0,500,53.769507
500.0,500,54.141679
500.0,500,54.518134
500.0,500,56.404768
500.0,500,56.774768
500.0,500,57.143226
500.0,500,57.512151
500.0,500,59.258899
500.0,500,59.626451
500.0,500,59.990376
500.0,500,60.35418
500.0,500,61.694982
500.0,500,61.877851
500.0,500,62.03851
500.0,500,62.195993
500.0,500,63.42663
500.0,500,63.590229
500.0,500,63.754238
500.0,500,63.917047
500.0,500,65.178222
500.0,500,65.353722
500.0,500,65.527076
500.0,500,65.694623
500.0,500,67.189564
500.0,500,67.55919
500.0,500,67.926573
500.0,500,68.293746
500.0,500,71.014535
500.0,500,71.180064
500.0,500,71.350397
500.0,500,71.529304
500.0,500,73.161794
500.0,500,73.531111
500.0,500,73.899326
500.0,500,74.266688
500.0,500,75.949193
500.0,500,76.117227
500.0,500,76.283829
500.0,500,76.451092
500.0,500,76.616575
500.0,500,77.876006
500.0,500,78.037863
500.0,500,78.199538
500.0,500,78.368705
500.0,500,79.814383
500.0,500,79.983806
500.0,500,80.14688
500.0,500,80.311924
500.0,500,81.677111
500.0,500,81.853123
500.0,500,82.021284
500.0,500,82.193369
500.0,500,83.714117
500.0,500,83.894044
500.0,500,84.076401
500.0,500,84.250052
500.0,500,85.649858
500.0,500,85.820215
500.0,500,85.988947
500.0,500,86.167387
500.0,500,87.778326
500.0,500,87.96085
500.0,500,88.155948
500.0,500,88.331332
500.0,500,89.892091
500.0,500,90.266493
500.0,500,90.63807
500.0,500,91.012273
500.0,500,92.58346
500.0,500,92.753015
500.0,500,92.920194
500.0,500,93.088802
500.0,500,94.474568
500.0,500,94.666529
500.0,500,94.842577
500.0,500,95.01963
500.0,500,96.278046
500.0,500,96.454422
500.0,500,96.623144
500.0,500,96.790273
500.0,500,98.094934
500.0,500,98.266504
500.0,500,98.443388
500.0,500,98.618607
500.0,500,98.836445
500.0,500,100.432809
500.0,500,100.83246
500.0,500,101.202631
500.0,500,101.570324
500.0,500,103.063931
500.0,500,103.227678
500.0,500,103.394465
500.0,500,103.565831
500.0,500,105.007497
500.0,500,105.376784
500.0,500,105.745298
500.0,500,106.115413
500.0,500,107.615867
500.0,500,107.983506
500.0,500,108.350037
500.0,500,108.717502
500.0,500,110.229712
500.0,500,110.390164
500.0,500,110.551047
500.0,500,110.715168
500.0,500,112.020422
500.0,500,112.188358
500.0,500,112.349972
500.0,500,112.515941
500.0,500,113.835857
500.0,500,113.997234
500.0,500,114.15973
500.0,500,114.322601
500.0,500,115.662979
500.0,500,116.031172
500.0,500,116.400249
500.0,500,116.769006
500.0,500,118.171011
500.0,500,118.331005
500.0,500,118.583681
500.0,500,118.955843
500.0,500,120.389259
500.0,500,120.554658
500.0,500,120.719864
500.0,500,120.886616
500.0,500,121.050307
500.0,500,122.348651
500.0,500,122.71799
500.0,500,123.084227
500.0,500,123.451225
500.0,500,124.718133
500.0,500,124.884491
500.0,500,125.047333
500.0,500,125.211807
500.0,500,126.451584
500.0,500,126.614468
500.0,500,126.776239
500.0,500,126.948376
500.0,500,128.17208
500.0,500,128.337771
500.0,500,128.499541
500.0,500,128.671721
500.0,500,129.941929
500.0,500,130.102037
500.0,500,130.26554
500.0,500,130.433907
500.0,500,131.696333
500.0,500,131.867902
500.0,500,132.037941
500.0,500,132.213146
500.0,500,133.761805
500.0,500,134.13209
500.0,500,134.500771
500.0,500,134.867409
500.0,500,136.549072
500.0,500,136.716589
500.0,500,136.881153
500.0,500,137.044304
500.0,500,138.359687
500.0,500,138.528243
500.0,500,138.715955
500.0,500,138.899369
500.0,500,140.199631
500.0,500,140.362034
500.0,500,140.534901
500.0,500,140.699417
500.0,500,142.086356
500.0,500,142.258683
500.0,500,142.429041
500.0,500,142.594088
500.0,500,142.763457
500.0,500,144.044096
500.0,500,144.216436
500.0,500,144.379532
500.0,500,144.543093
500.0,500,145.867302
500.0,500,146.037655
500.0,500,146.225286
500.0,500,146.387445
500.0,500,147.643963
500.0,500,147.827991
500.0,500,147.993436
500.0,500,148.158505
500.0,500,149.650395
500.0,500,149.894569
500.0,500,150.15039
500.0,500,150.313307
500.0,500,152.151447
500.0,500,152.52059
500.0,500,152.887872
500.0,500,153.259479
500.0,500,154.728914
500.0,500,154.915967
500.0,500,155.100513
500.0,500,155.280619
500.0,500,156.598664
500.0,500,156.761805
500.0,500,156.924805
500.0,500,157.092763
500.0,500,158.468302
500.0,500,158.635028
500.0,500,158.805693
500.0,500,158.974846
500.0,500,160.477992
500.0,500,160.656054
500.0,500,160.829842
500.0,500,160.9986
500.0,500,162.33566
500.0,500,162.497795
500.0,500,162.658784
500.0,500,162.823905
500.0,500,163.008182
500.0,500,164.362627
500.0,500,164.525826
500.0,500,164.691099
500.0,500,164.857271
500.0,500,166.095922
500.0,500,166.257384
500.0,500,166.419416
500.0,500,166.581304
500.0,500,167.968386
500.0,500,168.130235
500.0,500,168.302172
500.0,500,168.463472
500.0,500,169.850401
500.0,500,170.024005
500.0,500,170.195012
500.0,500,170.367189
500.0,500,171.797745
500.0,500,172.191605
500.0,500,172.566259
500.0,500,172.938645
500.0,500,174.581428
500.0,500,174.950406
500.0,500,175.317216
500.0,500,175.68322
500.0,500,177.357882
500.0,500,177.528842
500.0,500,177.691749
500.0,500,177.858826
