#{"t_start": 1780075388.689291, "env_id": "CartPole-v1"}
r,l,t
500.0,500,223.691375
500.0,500,224.06355
500.0,500,224.437266
500.0,500,224.81029
500.0,500,227.672593
500.0,500,227.840829
500.0,500,228.008586
500.0,500,228.174728
500.0,500,231.009523
500.0,500,231.173271
500.0,500,231.340925
500.0,500,231.50754
500.0,500,234.307266
500.0,500,234.472317
500.0,500,234.640327
500.0,500,234.803395
500.0,500,237.588685
500.0,500,237.758379
500.0,500,237.924279
500.0,500,238.092578
500.0,500,240.928594
500.0,500,241.101544
500.0,500,241.272137
500.0,500,241.444813
500.0,500,244.33694
500.0,500,244.509939
500.0,500,244.684236
500.0,500,244.851928
500.0,500,247.739701
500.0,500,247.929188
500.0,500,248.102029
500.0,500,248.272599
500.0,500,251.126477
500.0,500,251.306667
500.0,500,251.474395
500.0,500,251.642537
500.0,500,254.469116
500.0,500,254.664768
500.0,500,254.830322
500.0,500,255.026959
500.0,500,255.198746
500.0,500,258.074401
500.0,500,258.259608
500.0,500,258.429772
500.0,500,258.608786
500.0,500,261.410184
500.0,500,261.571559
500.0,500,261.734027
500.0,500,261.898053
500.0,500,264.732104
500.0,500,264.89658
500.0,500,265.060597
500.0,500,265.224979
500.0,500,268.104956
500.0,500,268.268991
500.0,500,268.435049
500.0,500,268.602114
500.0,500,275.137042
500.0,500,275.51454
500.0,500,275.733896
500.0,500,275.900118
500.0,500,279.341682
500.0,500,279.504618
500.0,500,279.673124
500.0,500,279.854145
500.0,500,283.390836
500.0,500,283.603134
500.0,500,283.809231
500.0,500,284.041281
500.0,500,289.080517
500.0,500,289.591022
500.0,500,289.808536
500.0,500,289.987176
500.0,500,293.33043
500.0,500,293.568479
500.0,500,293.784426
500.0,500,294.054674
500.0,500,298.915064
500.0,500,299.218077
500.0,500,299.684664
500.0,500,299.872451
500.0,500,300.051946
500.0,500,302.943588
500.0,500,303.118609
500.0,500,303.300326
500.0,500,303.477462
500.0,500,306.47703
500.0,500,306.636987
500.0,500,306.79387
500.0,500,306.956715
500.0,500,309.795533
500.0,500,309.965953
500.0,500,310.131773
500.0,500,310.291381
